Date,Hour,Interval,Wind Curtailment,Solar Curtailment,
5/27/2021,12,6,,134.3565822,
5/27/2021,12,7,,148.4556883,
5/27/2021,12,8,,152.082232,
5/27/2021,12,9,,143.4592376,
5/27/2021,12,10,,148.382798,
5/27/2021,12,11,,141.8606356,
5/27/2021,12,12,,143.2006095,
5/27/2021,13,1,,176.1623506,
5/27/2021,13,2,,177.4024501,
5/27/2021,13,3,,178.7824708,
5/27/2021,13,4,,176.2708719,
5/27/2021,13,5,,185.9718033,
5/27/2021,13,6,,185.9950921,
5/27/2021,13,7,,182.8851173,
5/27/2021,13,8,,181.3632726,
5/27/2021,13,9,,181.736938,
5/27/2021,13,10,,174.4677285,
5/27/2021,13,11,,162.4915319,
5/27/2021,13,12,,156.9001279,
5/27/2021,14,1,,157.2174759,
5/27/2021,14,2,,145.7214023,
5/27/2021,14,3,,150.8486369,
5/27/2021,14,4,,144.3721859,
5/27/2021,14,5,,145.1191841,
5/27/2021,14,6,,145.4104004,
5/27/2021,14,7,,145.3447008,
5/27/2021,14,8,,140.4317696,
5/27/2021,14,9,,138.1207011,
5/27/2021,14,10,,141.1330278,
5/27/2021,14,11,,139.6453318,
5/27/2021,14,12,,136.9044235,
5/27/2021,15,1,,155.5549661,
5/27/2021,15,2,,160.0919468,
5/27/2021,15,3,,167.4616993,
5/27/2021,15,4,,177.1270476,
5/27/2021,15,5,,164.6119314,
5/27/2021,15,6,,158.8273542,
5/27/2021,15,7,,137.1784422,
5/27/2021,15,8,,158.8043922,
5/27/2021,15,9,,179.1349055,
5/27/2021,15,10,,160.0960476,
5/27/2021,15,11,,163.538607,
5/27/2021,15,12,,169.4388527,
5/27/2021,16,1,,138.2538772,
5/27/2021,16,2,,134.3027615,
5/27/2021,16,3,,132.1832862,
5/27/2021,16,4,,145.5135097,
5/27/2021,16,5,,146.0422803,
5/27/2021,16,6,,143.8822493,
5/27/2021,16,7,,138.3369033,
5/27/2021,16,8,,140.6787616,
5/27/2021,16,9,,136.6922127,
5/27/2021,16,10,,134.648848,
5/27/2021,16,11,,130.5109752,
5/27/2021,16,12,,120.5393005,
5/27/2021,17,2,,315.7324399,
5/27/2021,17,3,,381.589659,
5/27/2021,17,4,,510.7662812,
5/27/2021,17,5,,318.5816043,
5/27/2021,17,6,,183.3543057,
5/27/2021,17,7,,127.1739506,
5/27/2021,17,8,,113.4323454,
5/27/2021,17,9,,119.0104937,
5/27/2021,17,10,,115.7756045,
5/27/2021,17,11,,119.0689448,
5/27/2021,17,12,,105.8848415,
5/27/2021,18,1,,111.4792138,
5/27/2021,18,2,,100.1361993,
5/27/2021,18,3,,104.1381824,
5/27/2021,18,4,,88.9425269,
5/27/2021,18,5,,92.11406795,
5/27/2021,18,6,,87.16041759,
5/27/2021,18,7,,79.82643474,
5/27/2021,18,8,,69.46869057,
5/27/2021,18,9,,63.07209947,
5/27/2021,18,10,,54.54212946,
5/27/2021,18,11,,53.7143867,
5/27/2021,18,12,,52.59260525,
5/27/2021,19,1,,53.07478914,
5/27/2021,19,2,,46.64754463,
5/27/2021,19,3,,31.97426538,
5/27/2021,19,4,,20.05617508,
5/27/2021,19,5,,17.08617005,
5/27/2021,19,6,,14.70616963,
5/27/2021,19,7,,13.8889694,
5/27/2021,19,8,,12.87896483,
5/27/2021,19,9,,12.46896302,
5/27/2021,19,10,,11.61206353,
5/27/2021,19,11,,10.98205944,
5/27/2021,19,12,,9.782055508,
5/27/2021,20,4,43.000072,,
5/27/2021,20,5,45.84496488,,
5/28/2021,7,5,,1.42000008,
5/28/2021,8,6,,11.14422518,
5/28/2021,8,7,,2.393801451,
5/28/2021,8,8,,9.63,
5/28/2021,8,10,,11.66708565,
5/28/2021,8,11,,33.86868992,
5/28/2021,8,12,,30.30961304,
5/28/2021,9,1,,62.58211078,
5/28/2021,9,2,,89.82414596,
5/28/2021,9,3,,110.9664622,
5/28/2021,9,4,,177.6494396,
5/28/2021,9,5,,170.2526498,
5/28/2021,9,6,,187.3037214,
5/28/2021,9,7,,39.81110285,
5/28/2021,9,8,,38.65427776,
5/28/2021,9,9,,29.20376693,
5/28/2021,9,10,,52.24112819,
5/28/2021,9,11,,37.98879865,
5/28/2021,9,12,,44.30741701,
5/28/2021,10,1,,37.57305676,
5/28/2021,10,2,,51.67287727,
5/28/2021,10,3,,40.28129622,
5/28/2021,10,4,,34.26750315,
5/28/2021,10,5,,36.35174013,
5/28/2021,10,6,,38.21271967,
5/28/2021,10,7,,38.12766425,
5/28/2021,10,8,,39.41066386,
5/28/2021,10,9,,40.10366478,
5/28/2021,10,10,,41.17697721,
5/28/2021,10,11,,43.20166848,
5/28/2021,10,12,,53.68377177,
5/28/2021,11,1,,73.6937308,
5/28/2021,11,2,,162.9503292,
5/28/2021,11,3,,74.80635189,
5/28/2021,11,4,,67.13079923,
5/28/2021,11,5,,180.95299,
5/28/2021,11,6,,88.98910889,
5/28/2021,11,7,,68.01506101,
5/28/2021,11,8,,69.23644056,
5/28/2021,11,9,,65.30878375,
5/28/2021,11,10,,70.06570662,
5/28/2021,11,11,,75.91439137,
5/28/2021,11,12,,76.77695104,
5/28/2021,12,1,,92.30253431,
5/28/2021,12,2,,92.55006416,
5/28/2021,12,3,,92.43443461,
5/28/2021,12,4,,90.81222152,
5/28/2021,12,5,,136.4136851,
5/28/2021,12,6,,135.1216532,
5/28/2021,12,7,,90.94258665,
5/28/2021,12,8,,90.97561161,
5/28/2021,12,9,,88.84985174,
5/28/2021,12,10,,92.61547612,
5/28/2021,12,11,,95.44929871,
5/28/2021,12,12,,94.35800892,
5/28/2021,13,1,,94.62659473,
5/28/2021,13,2,,90.35563803,
5/28/2021,13,3,,91.01458074,
5/28/2021,13,4,,93.27481512,
5/28/2021,13,5,,99.09541407,
5/28/2021,13,6,,108.4378631,
5/28/2021,13,7,,105.079106,
5/28/2021,13,8,,168.0376494,
5/28/2021,13,9,,155.5420764,
5/28/2021,13,10,,166.9857146,
5/28/2021,13,11,,144.4809277,
5/28/2021,13,12,,143.0575621,
5/28/2021,14,1,,73.65194793,
5/28/2021,14,2,,87.8363432,
5/28/2021,14,3,,75.33070311,
5/28/2021,14,4,,92.22565174,
5/28/2021,14,5,,221.6785691,
5/28/2021,14,6,,221.5118178,
5/28/2021,14,7,,185.4702856,
5/28/2021,14,8,,179.653354,
5/28/2021,14,9,,180.8009209,
5/28/2021,14,10,,175.8597671,
5/28/2021,14,11,,191.1564803,
5/28/2021,14,12,,177.6790671,
5/28/2021,15,1,,328.217638,
5/28/2021,15,2,,369.3480051,
5/28/2021,15,3,,385.0043674,
5/28/2021,15,4,,414.4117886,
5/28/2021,15,5,,312.5521792,
5/28/2021,15,6,,306.2315358,
5/28/2021,15,7,,262.1544709,
5/28/2021,15,8,,274.1087934,
5/28/2021,15,9,,264.6792803,
5/28/2021,15,10,,257.4621332,
5/28/2021,15,11,,245.0855926,
5/28/2021,15,12,,246.5038364,
5/28/2021,16,1,,194.1922846,
5/28/2021,16,2,,182.8710625,
5/28/2021,16,3,,176.1531837,
5/28/2021,16,4,,180.348096,
5/28/2021,16,5,,173.8213001,
5/28/2021,16,6,,163.1366838,
5/28/2021,16,7,,143.0524372,
5/28/2021,16,8,,133.3820197,
5/28/2021,16,9,,115.6711836,
5/28/2021,16,10,,101.389172,
5/28/2021,16,11,,103.7447003,
5/28/2021,16,12,,105.9988043,
5/28/2021,17,1,,252.9169613,
5/28/2021,17,2,,127.8878644,
5/28/2021,17,3,,137.587717,
5/28/2021,17,4,,116.9562021,
5/28/2021,17,5,,110.1476422,
5/28/2021,17,6,,106.7401713,
5/28/2021,17,7,,99.19823894,
5/28/2021,17,8,,88.26457376,
5/28/2021,17,9,,107.6249897,
5/28/2021,17,10,,94.89712643,
5/28/2021,17,11,,229.5234176,
5/28/2021,17,12,,68.03378157,
5/28/2021,18,1,,62.20222408,
5/28/2021,18,2,,59.58013975,
5/28/2021,18,3,,49.5316132,
5/28/2021,18,4,,204.7385391,
5/28/2021,18,5,,53.14553194,
5/28/2021,18,6,,40.06253023,
5/28/2021,18,7,,37.32152559,
5/28/2021,18,8,,33.30752977,
5/28/2021,18,9,,29.55745246,
5/28/2021,18,10,,25.39595108,
5/28/2021,18,11,,24.69895126,
5/28/2021,18,12,,23.50595161,
5/28/2021,19,1,,28.86659898,
5/28/2021,19,2,,25.91196247,
5/28/2021,19,3,,14.34567065,
5/28/2021,19,4,,12.40506982,
5/28/2021,19,5,,12.10506643,
5/28/2021,19,6,,10.89506653,
5/28/2021,19,7,,7.95136616,
5/28/2021,19,8,,7.47136363,
5/28/2021,19,9,,7.061356855,
5/28/2021,19,10,,7.147055769,
5/28/2021,19,11,,6.217052802,
5/28/2021,19,12,,4.947046472,
5/29/2021,7,3,,13.89999962,
5/29/2021,7,4,,5.07882765,
5/29/2021,7,5,,1.06999969,
5/29/2021,7,9,,8.95533624,
5/29/2021,7,10,,4.83500076,
5/29/2021,7,11,,9.43999863,
5/29/2021,7,12,,14.01000061,
5/29/2021,8,1,,112.6467428,
5/29/2021,8,2,,77.00364445,
5/29/2021,8,3,17.419999,418.5194028,
5/29/2021,8,4,,20.21881478,
5/29/2021,8,5,,1.43514623,
5/29/2021,8,6,1.160282467,13.83588522,
5/29/2021,8,7,20.20028347,49.17118377,
5/29/2021,8,8,29.26000023,106.3289133,
5/29/2021,8,9,36.94538754,377.0054794,
5/29/2021,8,10,44.1499989,451.3006674,
5/29/2021,8,11,44.11000014,522.5335894,
5/29/2021,8,12,21.36000107,367.7689306,
5/29/2021,9,1,,16.86999825,
5/29/2021,9,3,,2.62006975,
5/29/2021,9,4,,2.948552547,
5/29/2021,9,5,,17.81966531,
5/29/2021,9,6,,33.11762438,
5/29/2021,9,7,,44.5895707,
5/29/2021,9,8,,51.82226276,
5/29/2021,9,9,,61.88711111,
5/29/2021,9,10,,62.015827,
5/29/2021,9,11,,74.52967247,
5/29/2021,9,12,,80.64783582,
5/29/2021,10,1,,56.39316812,
5/29/2021,10,2,,42.9298611,
5/29/2021,10,3,,45.57019643,
5/29/2021,10,4,,58.97993786,
5/29/2021,10,5,,62.99212575,
5/29/2021,10,6,,62.33565226,
5/29/2021,10,7,,37.99547636,
5/29/2021,10,8,,43.33510605,
5/29/2021,10,9,,70.44616749,
5/29/2021,10,10,,79.37153217,
5/29/2021,10,11,,88.11107234,
5/29/2021,10,12,,92.25606424,
5/29/2021,11,1,,110.3969382,
5/29/2021,11,2,,114.6228584,
5/29/2021,11,3,,117.7825842,
5/29/2021,11,4,,122.4501747,
5/29/2021,11,5,,118.8412306,
5/29/2021,11,6,,113.8190939,
5/29/2021,11,7,,119.0389528,
5/29/2021,11,8,,118.1162666,
5/29/2021,11,9,,120.3069499,
5/29/2021,11,10,,125.6946275,
5/29/2021,11,11,,126.7276806,
5/29/2021,11,12,,122.4730042,
5/29/2021,12,1,,119.0685034,
5/29/2021,12,2,,119.9466266,
5/29/2021,12,3,,119.0376371,
5/29/2021,12,4,,136.7178026,
5/29/2021,12,5,,138.7140536,
5/29/2021,12,6,,139.2904282,
5/29/2021,12,7,,135.8099167,
5/29/2021,12,8,,136.7022808,
5/29/2021,12,9,,136.0757966,
5/29/2021,12,10,,135.706779,
5/29/2021,12,11,,133.1634864,
5/29/2021,12,12,,136.0084235,
5/29/2021,13,1,,140.5744069,
5/29/2021,13,2,,133.8472946,
5/29/2021,13,3,,131.7237769,
5/29/2021,13,4,,130.4328539,
5/29/2021,13,5,,133.2868593,
5/29/2021,13,6,,149.9025216,
5/29/2021,13,7,,133.6870353,
5/29/2021,13,8,,132.972034,
5/29/2021,13,9,,136.9148875,
5/29/2021,13,10,,136.6676312,
5/29/2021,13,11,,144.0450519,
5/29/2021,13,12,,129.0256455,
5/29/2021,14,1,,139.7063106,
5/29/2021,14,2,,184.6115407,
5/29/2021,14,3,,215.0404496,
5/29/2021,14,4,,193.598514,
5/29/2021,14,5,,288.6069981,
5/29/2021,14,6,,344.1007645,
5/29/2021,14,7,,300.5233802,
5/29/2021,14,8,,238.3138705,
5/29/2021,14,9,,363.24163,
5/29/2021,14,10,,318.6598613,
5/29/2021,14,11,,349.1337307,
5/29/2021,14,12,,348.4107369,
5/29/2021,15,1,,368.3662599,
5/29/2021,15,2,,331.25286,
5/29/2021,15,3,,307.0227396,
5/29/2021,15,4,,310.1578701,
5/29/2021,15,5,,351.0937196,
5/29/2021,15,6,,281.669211,
5/29/2021,15,7,,166.686928,
5/29/2021,15,8,,133.4220044,
5/29/2021,15,9,,127.1941894,
5/29/2021,15,10,,122.7909648,
5/29/2021,15,11,,123.5049128,
5/29/2021,15,12,,120.4229448,
5/29/2021,16,1,5.311397019,449.8721011,
5/29/2021,16,2,,229.2776676,
5/29/2021,16,3,,247.5775112,
5/29/2021,16,4,,97.40543974,
5/29/2021,16,5,,117.7329436,
5/29/2021,16,6,,116.6241292,
5/29/2021,16,7,,110.8135631,
5/29/2021,16,8,,108.7626254,
5/29/2021,16,9,,107.7628472,
5/29/2021,16,10,,98.45751905,
5/29/2021,16,11,,97.21128391,
5/29/2021,16,12,,98.90225068,
5/29/2021,17,1,,107.1800994,
5/29/2021,17,2,,112.8031464,
5/29/2021,17,3,,107.8645612,
5/29/2021,17,4,,108.0184398,
5/29/2021,17,5,,106.2974328,
5/29/2021,17,6,,103.1644354,
5/29/2021,17,7,,99.01004017,
5/29/2021,17,8,,97.65203937,
5/29/2021,17,9,,96.67603557,
5/29/2021,17,10,,93.4014072,
5/29/2021,17,11,,91.34409603,
5/29/2021,17,12,,87.15909691,
5/29/2021,18,1,,82.80740238,
5/29/2021,18,2,,79.11940591,
5/29/2021,18,3,,72.75982375,
5/29/2021,18,4,,62.88602159,
5/29/2021,18,5,,61.17501811,
5/29/2021,18,6,,58.49201807,
5/29/2021,18,7,,54.92954243,
5/29/2021,18,8,,56.02961179,
5/29/2021,18,9,,50.6876117,
5/29/2021,18,10,,46.33481,
5/29/2021,18,11,,44.05281104,
5/29/2021,18,12,,39.32980666,
5/29/2021,19,2,,32.4380681,
5/29/2021,19,3,,24.68436029,
5/29/2021,19,4,,15.94555908,
5/29/2021,19,5,,9.565064083,
5/29/2021,19,6,,8.505064253,
5/29/2021,19,7,,7.030563306,
5/29/2021,19,8,,6.260561573,
5/29/2021,19,9,,5.750560537,
5/29/2021,19,10,,5.197259901,
5/29/2021,19,11,,4.04725364,
5/29/2021,19,12,,3.347253421,
5/29/2021,20,1,,3.922222351,
5/29/2021,20,2,,2.992221278,
5/29/2021,20,3,,2.092220757,
5/29/2021,20,4,,1.022417503,
5/30/2021,7,3,,23.21999931,
5/30/2021,7,4,,14.87914123,
5/30/2021,7,5,,11.70000077,
5/30/2021,7,6,,12.31000137,
5/30/2021,8,1,,25.96863364,
5/30/2021,8,4,,6.05857294,
5/30/2021,8,5,,32.28382131,
5/30/2021,8,6,,51.226384,
5/30/2021,8,7,,87.68897441,
5/30/2021,8,8,8.175,271.8688076,
5/30/2021,8,9,7.1099999,640.0254677,
5/30/2021,8,10,6.85999978,658.9212148,
5/30/2021,8,11,7.16999996,708.749863,
5/30/2021,8,12,7.69999981,768.4425969,
5/30/2021,9,1,,151.8856834,
5/30/2021,9,2,,69.8210754,
5/30/2021,9,3,,52.77149592,
5/30/2021,9,4,,63.60333272,
5/30/2021,9,5,,75.07298855,
5/30/2021,9,6,,95.54995819,
5/30/2021,9,7,,102.4517112,
5/30/2021,9,8,,86.94496939,
5/30/2021,9,9,,77.9426946,
5/30/2021,9,10,,78.67969856,
5/30/2021,9,11,,79.20346558,
5/30/2021,9,12,,85.15053436,
5/30/2021,10,1,,84.83497915,
5/30/2021,10,2,,89.31105458,
5/30/2021,10,3,,93.82514933,
5/30/2021,10,4,,123.1225409,
5/30/2021,10,5,24.174,233.7852707,
5/30/2021,10,6,29.79999987,250.6427507,
5/30/2021,10,7,,124.420252,
5/30/2021,10,8,,128.9431709,
5/30/2021,10,9,,140.1492117,
5/30/2021,10,10,,248.549642,
5/30/2021,10,11,,247.5425261,
5/30/2021,10,12,,429.9696179,
5/30/2021,11,1,,398.9839398,
5/30/2021,11,2,,383.5268392,
5/30/2021,11,3,,366.7805455,
5/30/2021,11,4,,365.4506754,
5/30/2021,11,5,,351.6161281,
5/30/2021,11,6,,345.8922658,
5/30/2021,11,7,,248.6030014,
5/30/2021,11,8,,252.9628572,
5/30/2021,11,9,,251.5955298,
5/30/2021,11,10,,262.097376,
5/30/2021,11,11,,264.6872779,
5/30/2021,11,12,,246.7138942,
5/30/2021,12,1,,256.5345545,
5/30/2021,12,2,,261.8078685,
5/30/2021,12,3,,264.1633908,
5/30/2021,12,4,,272.2382791,
5/30/2021,12,5,,278.3796083,
5/30/2021,12,6,,263.8623499,
5/30/2021,12,7,,255.1963262,
5/30/2021,12,8,,229.54147,
5/30/2021,12,9,,219.9394407,
5/30/2021,12,10,,257.5113125,
5/30/2021,12,11,,275.1146345,
5/30/2021,12,12,,264.7622494,
5/30/2021,13,1,,324.5117351,
5/30/2021,13,2,,352.1744757,
5/30/2021,13,3,,329.3146771,
5/30/2021,13,4,,357.4603289,
5/30/2021,13,5,,307.5529265,
5/30/2021,13,6,,402.4278587,
5/30/2021,13,7,,276.1705518,
5/30/2021,13,8,,276.9646333,
5/30/2021,13,9,,233.9168102,
5/30/2021,13,10,,157.0814587,
5/30/2021,13,11,,157.0478956,
5/30/2021,13,12,,141.8844539,
5/30/2021,14,1,,137.2324192,
5/30/2021,14,2,,151.8707193,
5/30/2021,14,3,,142.6218825,
5/30/2021,14,4,,109.8179604,
5/30/2021,14,5,,121.6451269,
5/30/2021,14,6,,128.5642903,
5/30/2021,14,7,,143.5026099,
5/30/2021,14,8,,170.1969447,
5/30/2021,14,9,,166.097873,
5/30/2021,14,10,,167.6009708,
5/30/2021,14,11,,164.2830769,
5/30/2021,14,12,,162.9242138,
5/30/2021,15,1,,157.6459401,
5/30/2021,15,2,,156.5419447,
5/30/2021,15,3,,153.7655325,
5/30/2021,15,4,,172.8085851,
5/30/2021,15,5,,151.1405611,
5/30/2021,15,6,,186.3938871,
5/30/2021,15,7,,204.9260784,
5/30/2021,15,8,,251.0348528,
5/30/2021,15,9,,245.2197058,
5/30/2021,15,10,,159.631646,
5/30/2021,15,11,,164.1694575,
5/30/2021,15,12,,157.1350682,
5/30/2021,16,1,,144.6109206,
5/30/2021,16,2,1.76,136.0499277,
5/30/2021,16,3,,136.7380052,
5/30/2021,16,4,,125.4097396,
5/30/2021,16,5,,128.5007337,
5/30/2021,16,6,,128.8267282,
5/30/2021,16,7,,129.7716258,
5/30/2021,16,8,,128.6916185,
5/30/2021,16,9,,127.6376101,
5/30/2021,16,10,,126.163607,
5/30/2021,16,11,,125.6696057,
5/30/2021,16,12,,126.0414484,
5/30/2021,17,1,,134.5477235,
5/30/2021,17,2,,142.457053,
5/30/2021,17,3,,131.8080892,
5/30/2021,17,4,,267.4260715,
5/30/2021,17,5,,136.9826583,
5/30/2021,17,6,,128.2519158,
5/30/2021,17,7,,132.5363181,
5/30/2021,17,8,,145.4651945,
5/30/2021,17,9,,135.0673036,
5/30/2021,17,10,,131.3689075,
5/30/2021,17,11,,126.2169206,
5/30/2021,17,12,,121.992911,
5/30/2021,18,1,,103.8171061,
5/30/2021,18,2,,102.3251018,
5/30/2021,18,3,,91.13941211,
5/30/2021,18,4,,88.02920851,
5/30/2021,18,5,,88.47023997,
5/30/2021,18,6,,85.85921916,
5/30/2021,18,7,,85.60533214,
5/30/2021,18,8,,86.51532503,
5/30/2021,18,9,,78.94731778,
5/30/2021,18,10,,75.70771174,
5/30/2021,18,11,,74.71771205,
5/30/2021,18,12,,73.58271181,
5/30/2021,19,1,,50.46256219,
5/30/2021,19,2,,46.68436105,
5/30/2021,19,3,,39.97739821,
5/30/2021,19,4,,31.70569055,
5/30/2021,19,5,,24.84369059,
5/30/2021,19,6,,21.82669207,
5/30/2021,19,7,,15.53999893,
5/30/2021,19,8,,9.537095591,
5/30/2021,19,9,,6.08109629,
5/30/2021,19,10,,1.855847973,
5/31/2021,7,3,,23.06999969,
5/31/2021,7,4,,14.10247079,
5/31/2021,7,5,,11.63999939,
5/31/2021,7,8,,1.35571141,
5/31/2021,8,2,,14.38274066,
5/31/2021,8,4,,2.15323547,
5/31/2021,8,5,,3.88915159,
5/31/2021,8,7,,1.065076738,
5/31/2021,8,8,,9.18239271,
5/31/2021,8,9,,2.970985479,
5/31/2021,8,10,,6.634855424,
5/31/2021,8,11,,12.16275701,
5/31/2021,8,12,,14.19310733,
5/31/2021,9,1,,26.65187413,
5/31/2021,9,2,,29.4365304,
5/31/2021,9,3,,32.04103973,
5/31/2021,9,4,,39.90100115,
5/31/2021,9,5,,40.935522,
5/31/2021,9,6,,47.34289539,
5/31/2021,9,7,,38.0869637,
5/31/2021,9,8,,37.47754549,
5/31/2021,9,9,,41.22854445,
5/31/2021,9,10,,54.87875685,
5/31/2021,9,11,,58.48887389,
5/31/2021,9,12,,58.87208534,
5/31/2021,10,1,,68.38778352,
5/31/2021,10,2,,70.43777452,
5/31/2021,10,3,,74.92949772,
5/31/2021,10,4,,77.53805057,
5/31/2021,10,5,,81.3617805,
5/31/2021,10,6,,83.91036417,
5/31/2021,10,7,,80.7089778,
5/31/2021,10,8,,84.84352164,
5/31/2021,10,9,,83.29556782,
5/31/2021,10,10,,85.34936212,
5/31/2021,10,11,,118.9679623,
5/31/2021,10,12,,87.96799297,
5/31/2021,11,1,,197.4815899,
5/31/2021,11,2,,169.9118932,
5/31/2021,11,3,,142.0589148,
5/31/2021,11,4,,195.5621925,
5/31/2021,11,5,,192.4003183,
5/31/2021,11,6,,198.5822094,
5/31/2021,11,7,,175.6985822,
5/31/2021,11,8,,191.6873375,
5/31/2021,11,9,,142.557998,
5/31/2021,11,10,,191.8835404,
5/31/2021,11,11,,212.109044,
5/31/2021,11,12,,203.3115506,
5/31/2021,12,1,,469.5850971,
5/31/2021,12,2,,465.0367288,
5/31/2021,12,3,,446.0875382,
5/31/2021,12,4,,465.8694322,
5/31/2021,12,5,,438.0043977,
5/31/2021,12,6,,414.8663959,
5/31/2021,12,7,,380.5927174,
5/31/2021,12,8,,439.9058697,
5/31/2021,12,9,,455.6930101,
5/31/2021,12,10,,504.249408,
5/31/2021,12,11,,466.316968,
5/31/2021,12,12,,424.7513665,
5/31/2021,13,1,,580.7324567,
5/31/2021,13,2,,550.7675218,
5/31/2021,13,3,,526.4265131,
5/31/2021,13,4,,478.9354322,
5/31/2021,13,5,,457.4720371,
5/31/2021,13,6,,451.6995453,
5/31/2021,13,7,,174.6856309,
5/31/2021,13,8,,168.1453896,
5/31/2021,13,9,,171.1896755,
5/31/2021,13,10,,142.9751356,
5/31/2021,13,11,,139.4748546,
5/31/2021,13,12,,122.9324012,
5/31/2021,14,1,,300.4434814,
5/31/2021,14,2,,216.4493271,
5/31/2021,14,3,,330.7360805,
5/31/2021,14,4,,377.0032886,
5/31/2021,14,5,,367.5894828,
5/31/2021,14,6,,361.693118,
5/31/2021,14,7,,393.0412527,
5/31/2021,14,8,,375.796802,
5/31/2021,14,9,,389.4512211,
5/31/2021,14,10,,398.6936141,
5/31/2021,14,11,,389.6127244,
5/31/2021,14,12,,392.8577624,
5/31/2021,15,1,,540.1065005,
5/31/2021,15,2,,446.6768595,
5/31/2021,15,3,,384.5594346,
5/31/2021,15,4,,366.097243,
5/31/2021,15,5,,343.5002461,
5/31/2021,15,6,,322.15219,
5/31/2021,15,7,,213.4572898,
5/31/2021,15,8,,156.8572351,
5/31/2021,15,9,,163.0092071,
5/31/2021,15,10,,158.4584349,
5/31/2021,15,11,,178.3168933,
5/31/2021,15,12,,151.4472702,
5/31/2021,16,1,,135.5211656,
5/31/2021,16,2,,163.0472555,
5/31/2021,16,3,,280.4803403,
5/31/2021,16,4,,144.9879533,
5/31/2021,16,5,,135.5690591,
5/31/2021,16,6,,135.1322611,
5/31/2021,16,7,,95.55823373,
5/31/2021,16,8,,93.45055179,
5/31/2021,16,9,,103.1700694,
5/31/2021,16,10,,132.1008813,
5/31/2021,16,11,,88.17308115,
5/31/2021,16,12,,124.0770734,
5/31/2021,17,1,,91.1500853,
5/31/2021,17,2,,79.45600998,
5/31/2021,17,3,,75.65192472,
5/31/2021,17,4,,75.91484297,
5/31/2021,17,5,,77.90624423,
5/31/2021,17,6,,80.33582865,
5/31/2021,17,7,,92.78361294,
5/31/2021,17,8,,86.75026958,
5/31/2021,17,9,,85.55709701,
5/31/2021,17,10,,82.91461766,
5/31/2021,17,11,,77.20106327,
5/31/2021,17,12,,70.61502205,
5/31/2021,18,1,,48.03225201,
5/31/2021,18,2,,47.72535835,
5/31/2021,18,3,,45.71955249,
5/31/2021,18,4,,43.40312544,
5/31/2021,18,5,,43.18361101,
5/31/2021,18,6,,40.45361049,
5/31/2021,18,7,,44.18339329,
5/31/2021,18,8,,72.00557507,
5/31/2021,18,9,,38.59267874,
5/31/2021,18,10,,43.62481123,
5/31/2021,18,11,,50.83902566,
5/31/2021,18,12,,22.87560578,
5/31/2021,19,1,,59.83923044,
5/31/2021,19,2,,55.99145989,
5/31/2021,19,3,,35.75145712,
5/31/2021,19,4,,39.62804848,
5/31/2021,19,5,,32.74061903,
5/31/2021,19,6,,31.53290608,
5/31/2021,19,7,,26.1896028,
5/31/2021,19,8,,18.37579616,
5/31/2021,19,9,,14.23061186,
5/31/2021,19,10,,2.975034359,
5/31/2021,19,11,,1.445026053,
5/31/2021,22,2,254.7986163,,
6/1/2021,7,3,,24.29000092,
6/1/2021,7,4,,14.24000168,
6/1/2021,7,5,,12.78884307,
6/1/2021,7,6,7.990073,13.52000046,
6/1/2021,7,7,,2.41999817,
6/1/2021,7,12,,12.68551665,
6/1/2021,8,3,,5.27972734,
6/1/2021,8,5,,1.41548546,
6/1/2021,8,6,,31.59279775,
6/1/2021,8,7,,86.13509493,
6/1/2021,8,8,,115.2406153,
6/1/2021,8,9,,137.2240594,
6/1/2021,8,10,,230.6858081,
6/1/2021,8,11,,246.6593729,
6/1/2021,8,12,,273.7599993,
6/1/2021,9,1,,172.8328227,
6/1/2021,9,2,,18.05037008,
6/1/2021,9,3,,21.37184134,
6/1/2021,9,4,,25.01420723,
6/1/2021,9,5,,28.31339198,
6/1/2021,9,6,,34.37406806,
6/1/2021,9,7,,38.57840086,
6/1/2021,9,8,,40.64939601,
6/1/2021,9,9,,44.86688376,
6/1/2021,9,10,,51.81069396,
6/1/2021,9,11,,55.41820485,
6/1/2021,9,12,,59.52568232,
6/1/2021,10,1,,53.27019939,
6/1/2021,10,2,,58.33119019,
6/1/2021,10,3,,59.01919646,
6/1/2021,10,4,,62.79199634,
6/1/2021,10,5,,64.91799606,
6/1/2021,10,6,,65.2681222,
6/1/2021,10,7,,69.09958063,
6/1/2021,10,8,,74.00658743,
6/1/2021,10,9,,72.40959003,
6/1/2021,10,10,,74.14930126,
6/1/2021,10,11,,79.99331175,
6/1/2021,10,12,,81.23131107,
6/1/2021,11,1,,91.18511995,
6/1/2021,11,2,,93.74662353,
6/1/2021,11,3,,94.55223806,
6/1/2021,11,4,6.700073,109.6923159,
6/1/2021,11,5,8.39999962,131.1683618,
6/1/2021,11,6,8.39999962,139.7703179,
6/1/2021,11,7,8.43000031,180.2565008,
6/1/2021,11,8,15.27999973,183.9286664,
6/1/2021,11,9,15.10000038,190.2187795,
6/1/2021,11,10,15.14000034,144.6549183,
6/1/2021,11,11,7.32999992,160.0720501,
6/1/2021,11,12,11.73999977,159.5725373,
6/1/2021,12,1,,107.9427559,
6/1/2021,12,2,,103.7723766,
6/1/2021,12,3,,98.6488317,
6/1/2021,12,4,,102.686552,
6/1/2021,12,5,,107.6874911,
6/1/2021,12,6,,96.2565643,
